experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,phi3-q5,3,0.002,2.04,0,0.0,615.7,8.3,0.01
E2-throughput,device1,phi3-q5,4,0.002,2.0,0,0.0,617.0,9.1,0.01
E2-throughput,device1,phi3-q5,5,0.0057,5.66,0,0.0,617.7,9.1,0.01
E2-throughput,device1,phi3-q5,6,0.0052,5.21,0,0.0,617.8,8.4,0.01
E2-throughput,device1,phi3-q5,7,0.0049,4.87,0,0.0,617.0,9.2,0.01
E2-throughput,device1,phi3-q5,8,0.0021,2.09,0,0.0,617.4,8.3,0.01
E2-throughput,device1,phi3-q5,9,0.0047,4.72,0,0.0,616.5,9.2,0.01
E2-throughput,device1,phi3-q5,10,0.0036,3.57,0,0.0,616.8,9.2,0.01
E2-throughput,device1,phi3-q5,11,0.0039,3.89,0,0.0,616.6,8.3,0.01
E2-throughput,device1,phi3-q5,12,0.0025,2.48,0,0.0,617.9,8.3,0.01
E2-throughput,device1,phi3-q5,13,0.003,2.96,0,0.0,618.2,8.3,0.01
E2-throughput,device1,phi3-q5,14,0.0044,4.36,0,0.0,618.1,8.3,0.01
E2-throughput,device1,phi3-q5,15,0.0027,2.66,0,0.0,617.0,9.1,0.01
E2-throughput,device1,phi3-q5,16,0.0032,3.2,0,0.0,618.5,9.1,0.01
E2-throughput,device1,phi3-q5,17,0.0024,2.37,0,0.0,617.2,9.1,0.01
E2-throughput,device1,phi3-q5,18,0.0026,2.64,0,0.0,617.8,10.6,0.01
E2-throughput,device1,phi3-q5,19,0.0025,2.53,0,0.0,616.1,8.3,0.01
E2-throughput,device1,phi3-q5,20,0.0025,2.45,0,0.0,615.7,10.6,0.01
E2-throughput,device1,phi3-q8,1,0.0041,4.13,0,0.0,612.0,0.0,0.01
E2-throughput,device1,phi3-q8,2,0.0087,8.68,0,0.0,612.0,1.6,0.01
E2-throughput,device1,phi3-q8,3,0.0048,4.78,0,0.0,612.0,0.0,0.01
E2-throughput,device1,phi3-q8,4,0.0073,7.3,0,0.0,612.0,0.0,0.01
E2-throughput,device1,phi3-q8,5,0.0056,5.55,0,0.0,612.0,0.0,0.01
E2-throughput,device1,phi3-q8,6,0.0044,4.36,0,0.0,612.0,0.8,0.01
E2-throughput,device1,phi3-q8,7,0.0045,4.49,0,0.0,612.0,0.0,0.01
E2-throughput,device1,phi3-q8,8,0.0046,4.58,0,0.0,612.0,0.8,0.01
E2-throughput,device1,phi3-q8,9,0.0053,5.33,0,0.0,612.0,0.0,0.01
E2-throughput,device1,phi3-q8,10,0.0048,4.84,0,0.0,612.3,0.0,0.01
E2-throughput,device1,phi3-q8,11,0.0042,4.17,0,0.0,612.3,0.0,0.01
E2-throughput,device1,phi3-q8,12,0.0025,2.53,0,0.0,612.3,0.0,0.01
E2-throughput,device1,phi3-q8,13,0.0048,4.84,0,0.0,612.3,0.8,0.01
E2-throughput,device1,phi3-q8,14,0.0052,5.2,0,0.0,612.3,0.0,0.01
E2-throughput,device1,phi3-q8,15,0.0043,4.3,0,0.0,612.3,0.8,0.01
E2-throughput,device1,phi3-q8,16,0.0041,4.05,0,0.0,612.3,1.7,0.01
E2-throughput,device1,phi3-q8,17,0.0046,4.59,0,0.0,612.3,0.8,0.01
E2-throughput,device1,phi3-q8,18,0.0044,4.43,0,0.0,612.3,0.0,0.01
E2-throughput,device1,phi3-q8,19,0.0048,4.83,0,0.0,612.3,0.8,0.01
E2-throughput,device1,phi3-q8,20,0.0035,3.54,0,0.0,612.3,0.0,0.01
E2-throughput,device1,qwen2.5:3b,1,24.1246,9586.62,73,3.03,2736.1,39.7,11.03
E2-throughput,device1,qwen2.5:3b,2,13.1205,478.1,73,5.56,2712.9,47.9,11.03
E2-throughput,device1,qwen2.5:3b,3,14.8028,494.15,73,4.93,2712.9,48.0,11.03
E2-throughput,device1,qwen2.5:3b,4,12.0484,394.34,73,6.06,2716.2,48.2,11.03
E2-throughput,device1,qwen2.5:3b,5,13.5663,398.35,73,5.38,2722.8,48.1,11.03
E2-throughput,device1,qwen2.5:3b,6,12.1354,406.17,73,6.02,2722.7,47.9,11.03
E2-throughput,device1,qwen2.5:3b,7,14.9076,373.86,73,4.9,2726.1,48.2,11.03
E2-throughput,device1,qwen2.5:3b,8,13.4679,454.96,73,5.42,2723.4,48.1,11.03
E2-throughput,device1,qwen2.5:3b,9,12.6688,382.99,73,5.76,2722.0,48.3,11.03
E2-throughput,device1,qwen2.5:3b,10,12.7444,404.44,73,5.73,2724.1,47.9,11.03
E2-throughput,device1,qwen2.5:3b,11,12.4548,400.25,73,5.86,2727.0,48.0,11.03
E2-throughput,device1,qwen2.5:3b,12,11.9209,419.94,73,6.12,2728.8,47.9,11.03
E2-throughput,device1,qwen2.5:3b,13,12.5047,394.52,73,5.84,2729.7,48.0,11.03
E2-throughput,device1,qwen2.5:3b,14,12.3205,456.52,73,5.93,2734.7,48.1,11.03
E2-throughput,device1,qwen2.5:3b,15,11.8354,360.66,73,6.17,2736.9,48.1,11.03
E2-throughput,device1,qwen2.5:3b,16,11.9258,377.5,73,6.12,2735.0,48.1,11.03
E2-throughput,device1,qwen2.5:3b,17,11.7771,390.84,73,6.2,2739.1,48.3,11.03
E2-throughput,device1,qwen2.5:3b,18,13.6656,380.77,73,5.34,2739.1,48.0,11.03
E2-throughput,device1,qwen2.5:3b,19,14.0994,423.64,73,5.18,2737.5,48.1,11.03
E2-throughput,device1,qwen2.5:3b,20,12.7778,423.43,73,5.71,2738.7,48.1,11.03
E2-throughput,device1,qwen-q5,1,0.0031,3.06,0,0.0,768.4,0.0,0.01
E2-throughput,device1,qwen-q5,2,0.0041,4.1,0,0.0,768.4,0.8,0.01
E2-throughput,device1,qwen-q5,3,0.0048,4.79,0,0.0,768.4,0.0,0.01
E2-throughput,device1,qwen-q5,4,0.006,5.99,0,0.0,768.4,1.6,0.01
E2-throughput,device1,qwen-q5,5,0.0054,5.39,0,0.0,768.4,0.0,0.01
E2-throughput,device1,qwen-q5,6,0.0068,6.8,0,0.0,768.6,1.7,0.01
E2-throughput,device1,qwen-q5,7,0.0039,3.9,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,8,0.005,4.99,0,0.0,768.6,0.8,0.01
E2-throughput,device1,qwen-q5,9,0.0053,5.27,0,0.0,768.6,0.8,0.01
E2-throughput,device1,qwen-q5,10,0.0052,5.17,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,11,0.0063,6.32,0,0.0,768.6,0.8,0.01
E2-throughput,device1,qwen-q5,12,0.0074,7.43,0,0.0,768.6,1.6,0.01
E2-throughput,device1,qwen-q5,13,0.0024,2.45,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,14,0.0044,4.45,0,0.0,768.6,0.8,0.01
E2-throughput,device1,qwen-q5,15,0.0041,4.07,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,16,0.0054,5.43,0,0.0,768.6,0.8,0.01
E2-throughput,device1,qwen-q5,17,0.0067,6.65,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,18,0.0044,4.42,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,19,0.005,5.05,0,0.0,768.6,0.0,0.01
E2-throughput,device1,qwen-q5,20,0.005,4.99,0,0.0,768.6,2.4,0.01
E2-throughput,device1,qwen-q8,1,0.0021,2.09,0,0.0,770.8,0.0,0.0
E2-throughput,device1,qwen-q8,2,0.0045,4.52,0,0.0,770.8,0.0,0.0
E2-throughput,device1,qwen-q8,3,0.0043,4.32,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,4,0.0058,5.79,0,0.0,770.6,0.8,0.0
E2-throughput,device1,qwen-q8,5,0.0019,1.94,0,0.0,770.6,0.8,0.0
E2-throughput,device1,qwen-q8,6,0.0079,7.95,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,7,0.0049,4.93,0,0.0,770.6,0.8,0.0
E2-throughput,device1,qwen-q8,8,0.0051,5.13,0,0.0,770.6,0.8,0.0
E2-throughput,device1,qwen-q8,9,0.004,3.98,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,10,0.0031,3.09,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,11,0.0049,4.91,0,0.0,770.6,0.8,0.0
E2-throughput,device1,qwen-q8,12,0.0043,4.29,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,13,0.0035,3.52,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,14,0.0055,5.5,0,0.0,770.6,1.6,0.0
E2-throughput,device1,qwen-q8,15,0.0036,3.56,0,0.0,770.6,0.0,0.0
E2-throughput,device1,qwen-q8,16,0.0073,7.31,0,0.0,770.5,0.8,0.0
E2-throughput,device1,qwen-q8,17,0.0043,4.33,0,0.0,770.5,7.4,0.0
E2-throughput,device1,qwen-q8,18,0.0024,2.36,0,0.0,770.8,0.8,0.0
E2-throughput,device1,qwen-q8,19,0.004,3.97,0,0.0,770.8,0.0,0.0
E2-throughput,device1,qwen-q8,20,0.0034,3.42,0,0.0,770.8,0.0,0.0
E2-throughput,device1,mistral:7b,1,123.2177,81150.01,98,0.8,5366.4,26.2,120.86
E2-throughput,device1,mistral:7b,2,44.9756,511.33,98,2.18,5063.2,49.9,120.86
E2-throughput,device1,mistral:7b,3,34.5825,446.81,98,2.83,5066.1,49.9,120.86
E2-throughput,device1,mistral:7b,4,36.906,459.54,98,2.66,5067.1,49.6,120.86
E2-throughput,device1,mistral:7b,5,36.2452,443.86,98,2.7,5070.7,49.7,120.86
E2-throughput,device1,mistral:7b,6,38.1881,386.8,98,2.57,5074.0,49.9,120.86
E2-throughput,device1,mistral:7b,7,33.7226,433.1,98,2.91,5073.8,50.0,120.86
E2-throughput,device1,mistral:7b,8,39.5054,423.54,98,2.48,5073.5,49.5,120.86
E2-throughput,device1,mistral:7b,9,44.7552,664.45,98,2.19,5072.9,49.7,120.86
E2-throughput,device1,mistral:7b,10,47.5896,439.04,98,2.06,5073.1,49.9,120.86
E2-throughput,device1,mistral:7b,11,56.7403,648.82,98,1.73,5074.2,49.0,120.86
E2-throughput,device1,mistral:7b,12,42.396,536.85,98,2.31,5074.8,49.8,120.86
E2-throughput,device1,mistral:7b,13,53.7137,452.98,98,1.82,5077.1,49.4,120.86
E2-throughput,device1,mistral:7b,14,55.6131,592.57,98,1.76,5103.0,51.4,120.86
E2-throughput,device1,mistral:7b,15,53.0312,694.44,98,1.85,5078.3,49.0,120.86
E2-throughput,device1,mistral:7b,16,45.7619,732.42,98,2.14,5079.9,49.6,120.86
E2-throughput,device1,mistral:7b,17,50.2289,361.87,98,1.95,5082.5,49.4,120.86
E2-throughput,device1,mistral:7b,18,55.3327,725.41,98,1.77,5082.5,49.0,120.86
E2-throughput,device1,mistral:7b,19,39.3878,613.24,98,2.49,5082.0,49.8,120.86
E2-throughput,device1,mistral:7b,20,31.4234,355.98,98,3.12,5081.7,49.8,120.86
E2-throughput,device1,mistral-q5,1,0.0204,20.39,0,0.0,600.0,8.7,0.01
E2-throughput,device1,mistral-q5,2,0.0146,14.61,0,0.0,599.5,10.2,0.01
E2-throughput,device1,mistral-q5,3,0.0052,5.24,0,0.0,599.7,9.1,0.01
E2-throughput,device1,mistral-q5,4,0.0124,12.39,0,0.0,599.1,9.1,0.01
E2-throughput,device1,mistral-q5,5,0.007,7.01,0,0.0,600.4,9.9,0.01
E2-throughput,device1,mistral-q5,6,0.0059,5.88,0,0.0,600.6,9.8,0.01
E2-throughput,device1,mistral-q5,7,0.01,9.99,0,0.0,600.0,9.2,0.01
E2-throughput,device1,mistral-q5,8,0.0061,6.13,0,0.0,599.1,9.8,0.01
E2-throughput,device1,mistral-q5,9,0.008,7.99,0,0.0,598.9,9.8,0.01
E2-throughput,device1,mistral-q5,10,0.0075,7.47,0,0.0,599.4,9.0,0.01
E2-throughput,device1,mistral-q5,11,0.0091,9.08,0,0.0,599.8,14.2,0.01
E2-throughput,device1,mistral-q5,12,0.0068,6.83,0,0.0,599.6,9.2,0.01
E2-throughput,device1,mistral-q5,13,0.0074,7.37,0,0.0,598.4,9.2,0.01
E2-throughput,device1,mistral-q5,14,0.0067,6.75,0,0.0,600.5,8.9,0.01
E2-throughput,device1,mistral-q5,15,0.0062,6.2,0,0.0,600.5,9.8,0.01
E2-throughput,device1,mistral-q5,16,0.0067,6.68,0,0.0,599.8,10.6,0.01
E2-throughput,device1,mistral-q5,17,0.0094,9.42,0,0.0,599.5,9.2,0.01
E2-throughput,device1,mistral-q5,18,0.0049,4.86,0,0.0,601.0,9.8,0.01
E2-throughput,device1,mistral-q5,19,0.0051,5.12,0,0.0,600.3,8.3,0.01
E2-throughput,device1,mistral-q5,20,0.0098,9.78,0,0.0,600.9,10.7,0.01
E2-throughput,device1,mistral-q8,1,0.0042,4.24,0,0.0,600.2,0.0,0.01
E2-throughput,device1,mistral-q8,2,0.0042,4.21,0,0.0,600.2,0.8,0.01
E2-throughput,device1,mistral-q8,3,0.0038,3.78,0,0.0,600.2,0.0,0.01
E2-throughput,device1,mistral-q8,4,0.0027,2.67,0,0.0,600.2,0.8,0.01
E2-throughput,device1,mistral-q8,5,0.0087,8.72,0,0.0,600.2,0.8,0.01
E2-throughput,device1,mistral-q8,6,0.005,4.96,0,0.0,600.2,1.6,0.01
E2-throughput,device1,mistral-q8,7,0.0045,4.51,0,0.0,600.2,0.0,0.01
E2-throughput,device1,mistral-q8,8,0.003,3.03,0,0.0,600.2,0.8,0.01
E2-throughput,device1,mistral-q8,9,0.0052,5.2,0,0.0,600.2,0.8,0.01
E2-throughput,device1,mistral-q8,10,0.0056,5.63,0,0.0,600.2,0.8,0.01
E2-throughput,device1,mistral-q8,11,0.0046,4.62,0,0.0,600.2,0.0,0.01
E2-throughput,device1,mistral-q8,12,0.0051,5.12,0,0.0,600.5,0.8,0.01
E2-throughput,device1,mistral-q8,13,0.0043,4.33,0,0.0,600.5,0.8,0.01
E2-throughput,device1,mistral-q8,14,0.0064,6.44,0,0.0,600.5,0.0,0.01
E2-throughput,device1,mistral-q8,15,0.0041,4.07,0,0.0,600.5,0.8,0.01
E2-throughput,device1,mistral-q8,16,0.0047,4.66,0,0.0,600.5,0.8,0.01
E2-throughput,device1,mistral-q8,17,0.0046,4.58,0,0.0,600.5,0.8,0.01
E2-throughput,device1,mistral-q8,18,0.0039,3.86,0,0.0,600.5,0.0,0.01
E2-throughput,device1,mistral-q8,19,0.0046,4.61,0,0.0,600.5,0.8,0.01
E2-throughput,device1,mistral-q8,20,0.0024,2.42,0,0.0,600.5,0.0,0.01
