experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,phi3-q5,20,0.0017,1.66,0,0.0,1485.2,0.0,0.0
E2-throughput,device1,phi3-q8,1,0.0021,2.13,0,0.0,1489.2,0.0,0.01
E2-throughput,device1,phi3-q8,2,0.002,2.03,0,0.0,1489.2,0.0,0.01
E2-throughput,device1,phi3-q8,3,0.0018,1.81,0,0.0,1489.2,1.6,0.01
E2-throughput,device1,phi3-q8,4,0.0018,1.84,0,0.0,1489.2,0.0,0.01
E2-throughput,device1,phi3-q8,5,0.002,2.01,0,0.0,1489.2,0.8,0.01
E2-throughput,device1,phi3-q8,6,0.0032,3.21,0,0.0,1489.2,0.0,0.01
E2-throughput,device1,phi3-q8,7,0.0019,1.94,0,0.0,1489.4,0.8,0.01
E2-throughput,device1,phi3-q8,8,0.0029,2.93,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,9,0.0029,2.92,0,0.0,1489.4,12.4,0.01
E2-throughput,device1,phi3-q8,10,0.0024,2.43,0,0.0,1489.4,25.9,0.01
E2-throughput,device1,phi3-q8,11,0.0026,2.62,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,12,0.0025,2.46,0,0.0,1489.4,0.8,0.01
E2-throughput,device1,phi3-q8,13,0.0019,1.85,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,14,0.002,2.05,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,15,0.0016,1.63,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,16,0.0021,2.12,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,17,0.0015,1.52,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,phi3-q8,18,0.0019,1.95,0,0.0,1489.4,0.8,0.01
E2-throughput,device1,phi3-q8,19,0.0018,1.83,0,0.0,1489.4,0.8,0.01
E2-throughput,device1,phi3-q8,20,0.0018,1.82,0,0.0,1489.4,0.0,0.01
E2-throughput,device1,qwen2.5:3b,1,0.0033,3.26,0,0.0,1489.9,0.8,0.0
E2-throughput,device1,qwen2.5:3b,2,0.0026,2.56,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,3,0.003,3.03,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,4,0.0031,3.1,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,5,0.002,2.05,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,6,0.0024,2.38,0,0.0,1489.9,1.6,0.0
E2-throughput,device1,qwen2.5:3b,7,0.0027,2.69,0,0.0,1489.9,4.1,0.0
E2-throughput,device1,qwen2.5:3b,8,0.0023,2.28,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,9,0.0043,4.33,0,0.0,1489.9,2.5,0.0
E2-throughput,device1,qwen2.5:3b,10,0.0028,2.76,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,11,0.0017,1.68,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,12,0.0017,1.72,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,13,0.002,1.98,0,0.0,1489.7,0.8,0.0
E2-throughput,device1,qwen2.5:3b,14,0.0037,3.69,0,0.0,1489.7,0.8,0.0
E2-throughput,device1,qwen2.5:3b,15,0.0031,3.15,0,0.0,1489.7,0.0,0.0
E2-throughput,device1,qwen2.5:3b,16,0.0033,3.26,0,0.0,1489.9,0.8,0.0
E2-throughput,device1,qwen2.5:3b,17,0.0031,3.07,0,0.0,1489.9,0.8,0.0
E2-throughput,device1,qwen2.5:3b,18,0.0036,3.63,0,0.0,1489.9,0.0,0.0
E2-throughput,device1,qwen2.5:3b,19,0.0037,3.72,0,0.0,1489.9,2.5,0.0
