experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E1,device1,qwen2.5:3b,5,0.0029,2.87,0,0.0,1487.5,0.0,0.01
E1,device1,qwen2.5:3b,6,0.0021,2.07,0,0.0,1487.5,0.0,0.01
E1,device1,qwen2.5:3b,7,0.0024,2.37,0,0.0,1487.5,0.0,0.01
E1,device1,qwen2.5:3b,8,0.002,2.03,0,0.0,1488.0,0.0,0.01
E1,device1,qwen2.5:3b,9,0.0026,2.6,0,0.0,1488.0,0.0,0.01
E1,device1,qwen2.5:3b,10,0.0028,2.85,0,0.0,1488.0,0.8,0.01
E1,device1,qwen2.5:3b,11,0.0019,1.93,0,0.0,1488.0,0.0,0.01
E1,device1,qwen2.5:3b,12,0.0027,2.68,0,0.0,1488.0,0.8,0.01
E1,device1,qwen2.5:3b,13,0.003,2.97,0,0.0,1488.0,0.0,0.01
E1,device1,qwen2.5:3b,14,0.003,2.96,0,0.0,1488.0,3.3,0.01
E1,device1,qwen2.5:3b,15,0.004,4.0,0,0.0,1488.1,3.3,0.01
E1,device1,qwen2.5:3b,16,0.0026,2.63,0,0.0,1489.1,0.0,0.01
E1,device1,qwen2.5:3b,17,0.0043,4.26,0,0.0,1489.1,0.0,0.01
E1,device1,qwen2.5:3b,18,0.0022,2.19,0,0.0,1489.1,0.0,0.01
E1,device1,qwen2.5:3b,19,0.0026,2.56,0,0.0,1489.1,0.0,0.01
E1,device1,qwen2.5:3b,20,0.0019,1.86,0,0.0,1489.1,0.0,0.01
E1,device1,mistral:7b,1,0.0022,2.23,0,0.0,1489.2,0.8,0.0
E1,device1,mistral:7b,2,0.0016,1.63,0,0.0,1489.2,0.0,0.0
E1,device1,mistral:7b,3,0.0019,1.94,0,0.0,1489.2,7.4,0.0
E1,device1,mistral:7b,4,0.0028,2.82,0,0.0,1489.5,6.0,0.0
E1,device1,mistral:7b,5,0.0023,2.33,0,0.0,1489.5,14.5,0.0
E1,device1,mistral:7b,6,0.0021,2.07,0,0.0,1489.5,0.0,0.0
E1,device1,mistral:7b,7,0.0019,1.85,0,0.0,1489.5,1.6,0.0
E1,device1,mistral:7b,8,0.0021,2.1,0,0.0,1489.5,0.0,0.0
E1,device1,mistral:7b,9,0.0017,1.66,0,0.0,1489.5,0.0,0.0
E1,device1,mistral:7b,10,0.0016,1.64,0,0.0,1489.5,0.0,0.0
E1,device1,mistral:7b,11,0.0015,1.47,0,0.0,1489.5,0.0,0.0
E1,device1,mistral:7b,12,0.0018,1.79,0,0.0,1489.5,0.8,0.0
E1,device1,mistral:7b,13,0.0021,2.14,0,0.0,1489.5,5.9,0.0
E1,device1,mistral:7b,14,0.0035,3.5,0,0.0,1486.3,1.7,0.0
E1,device1,mistral:7b,15,0.0029,2.91,0,0.0,1484.2,0.8,0.0
E1,device1,mistral:7b,16,0.0016,1.65,0,0.0,1484.2,0.0,0.0
E1,device1,mistral:7b,17,0.002,2.0,0,0.0,1484.2,0.8,0.0
E1,device1,mistral:7b,18,0.0032,3.21,0,0.0,1484.2,0.0,0.0
E1,device1,mistral:7b,19,0.0024,2.45,0,0.0,1484.5,0.0,0.0
E1,device1,mistral:7b,20,0.0022,2.16,0,0.0,1484.5,0.0,0.0
