experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E1,device1,phi3:mini,13,19.5212,231.27,100,5.12,3504.1,49.6,33.05
E1,device1,phi3:mini,14,21.3825,265.17,100,4.68,3504.4,49.9,33.05
E1,device1,phi3:mini,15,18.9358,260.49,100,5.28,3505.0,49.7,33.05
E1,device1,phi3:mini,16,20.8661,263.25,100,4.79,3511.5,50.8,33.05
E1,device1,phi3:mini,17,20.0927,233.61,100,4.98,3507.9,49.7,33.05
E1,device1,phi3:mini,18,22.7901,233.05,100,4.39,3507.9,49.7,33.05
E1,device1,phi3:mini,19,20.1362,238.57,100,4.97,3507.9,49.8,33.05
E1,device1,phi3:mini,20,19.8735,277.51,100,5.03,3509.1,49.6,33.05
E1,device1,qwen2.5:3b,1,19.5984,7826.74,73,3.72,2731.2,38.5,14.02
E1,device1,qwen2.5:3b,2,11.1865,476.57,73,6.53,2692.8,47.6,14.02
E1,device1,qwen2.5:3b,3,11.1141,422.6,73,6.57,2697.8,47.7,14.02
E1,device1,qwen2.5:3b,4,14.47,386.03,73,5.04,2702.5,48.2,14.02
E1,device1,qwen2.5:3b,5,14.4437,482.15,73,5.05,2703.0,48.2,14.02
E1,device1,qwen2.5:3b,6,11.4313,590.72,73,6.39,2706.2,47.7,14.02
E1,device1,qwen2.5:3b,7,12.4092,433.81,73,5.88,2709.2,47.7,14.02
E1,device1,qwen2.5:3b,8,10.8559,344.02,73,6.72,2712.4,48.3,14.02
E1,device1,qwen2.5:3b,9,10.8848,449.94,73,6.71,2712.7,47.9,14.02
E1,device1,qwen2.5:3b,10,12.9398,434.44,73,5.64,2714.8,47.9,14.02
E1,device1,qwen2.5:3b,11,13.847,416.55,73,5.27,2715.0,48.0,14.02
E1,device1,qwen2.5:3b,12,11.2547,405.36,73,6.49,2716.0,48.1,14.02
E1,device1,qwen2.5:3b,13,11.081,404.13,73,6.59,2716.6,47.9,14.02
E1,device1,qwen2.5:3b,14,10.2574,375.02,73,7.12,2718.6,47.9,14.02
E1,device1,qwen2.5:3b,15,11.4875,347.69,73,6.35,2720.9,48.0,14.02
E1,device1,qwen2.5:3b,16,11.4797,398.96,73,6.36,2719.1,47.9,14.02
E1,device1,qwen2.5:3b,17,10.6557,393.8,73,6.85,2723.0,47.8,14.02
E1,device1,qwen2.5:3b,18,10.2376,327.3,73,7.13,2722.8,48.0,14.02
E1,device1,qwen2.5:3b,19,11.2742,348.92,73,6.47,2723.1,48.2,14.02
E1,device1,qwen2.5:3b,20,10.4834,371.74,73,6.96,2725.1,48.0,14.02
E1,device1,mistral:7b,1,63.2271,30115.02,98,1.55,5358.1,33.6,57.88
E1,device1,mistral:7b,2,34.8553,354.62,98,2.81,5111.0,50.2,57.88
E1,device1,mistral:7b,3,44.4272,553.89,98,2.21,5113.0,50.0,57.88
E1,device1,mistral:7b,4,66.2149,371.47,98,1.48,5114.1,48.6,57.88
E1,device1,mistral:7b,5,62.2925,330.89,98,1.57,5121.8,49.8,57.88
E1,device1,mistral:7b,6,30.6223,455.74,98,3.2,5110.3,49.9,57.88
E1,device1,mistral:7b,7,29.2681,360.37,98,3.35,5112.3,49.8,57.88
E1,device1,mistral:7b,8,41.2314,362.16,98,2.38,5114.1,50.1,57.88
E1,device1,mistral:7b,9,32.8805,371.09,98,2.98,5114.9,49.9,57.88
E1,device1,mistral:7b,10,29.7605,367.22,98,3.29,5115.4,50.2,57.88
E1,device1,mistral:7b,11,44.7061,338.64,98,2.19,5178.6,61.2,57.88
E1,device1,mistral:7b,12,41.1815,477.26,98,2.38,5235.5,58.1,57.88
E1,device1,mistral:7b,13,30.5267,367.82,98,3.21,5125.6,50.1,57.88
E1,device1,mistral:7b,14,30.3471,379.46,98,3.23,5126.9,49.8,57.88
E1,device1,mistral:7b,15,29.1845,311.91,98,3.36,5127.9,50.2,57.88
E1,device1,mistral:7b,16,29.7901,315.13,98,3.29,5127.8,49.9,57.88
E1,device1,mistral:7b,17,27.4841,318.05,98,3.57,5126.6,49.9,57.88
E1,device1,mistral:7b,18,27.465,334.36,98,3.57,5128.3,50.0,57.88
E1,device1,mistral:7b,19,27.4186,322.11,98,3.57,5132.0,50.0,57.88
E1,device1,mistral:7b,20,27.6467,337.69,98,3.54,5132.7,50.0,57.88
